municipio,año,casos,poblacion,casos_per_100k,key
SABANA DE TORRES,1992,8,35463.0,22.558723176268224,SABANA DE TORRES_1992
SABANA DE TORRES,1993,9,35463.0,25.37856357330175,SABANA DE TORRES_1993
SABANA DE TORRES,1994,4,35463.0,11.279361588134112,SABANA DE TORRES_1994
SABANA DE TORRES,1995,3,35463.0,8.459521191100583,SABANA DE TORRES_1995
SABANA DE TORRES,1996,3,35463.0,8.459521191100583,SABANA DE TORRES_1996
SABANA DE TORRES,1997,4,35463.0,11.279361588134112,SABANA DE TORRES_1997
SABANA DE TORRES,1998,10,35463.0,28.198403970335278,SABANA DE TORRES_1998
SABANA DE TORRES,1999,10,35463.0,28.198403970335278,SABANA DE TORRES_1999
SABANA DE TORRES,2000,8,35463.0,22.558723176268224,SABANA DE TORRES_2000
SABANA DE TORRES,2001,12,35463.0,33.83808476440233,SABANA DE TORRES_2001
SABANA DE TORRES,2002,23,35463.0,64.85632913177113,SABANA DE TORRES_2002
SABANA DE TORRES,2003,8,35463.0,22.558723176268224,SABANA DE TORRES_2003
SABANA DE TORRES,2004,11,35463.0,31.018244367368805,SABANA DE TORRES_2004
SABANA DE TORRES,2005,7,35463.0,19.738882779234697,SABANA DE TORRES_2005
SABANA DE TORRES,2006,11,35463.0,31.018244367368805,SABANA DE TORRES_2006
SABANA DE TORRES,2007,6,35463.0,16.919042382201166,SABANA DE TORRES_2007
SABANA DE TORRES,2009,2,35463.0,5.639680794067056,SABANA DE TORRES_2009
SABANAGRANDE,2003,2,36549.0,5.472105939970998,SABANAGRANDE_2003
SABANALARGA,1988,2,104207.0,1.9192568637423588,SABANALARGA_1988
SABANALARGA,1988,2,9717.0,20.58248430585572,SABANALARGA_1988
SABANALARGA,1988,2,3646.0,54.85463521667581,SABANALARGA_1988
SABANALARGA,1989,1,104207.0,0.9596284318711794,SABANALARGA_1989
SABANALARGA,1989,1,9717.0,10.29124215292786,SABANALARGA_1989
SABANALARGA,1989,1,3646.0,27.427317608337905,SABANALARGA_1989
SABANALARGA,1991,2,104207.0,1.9192568637423588,SABANALARGA_1991
SABANALARGA,1991,2,9717.0,20.58248430585572,SABANALARGA_1991
SABANALARGA,1991,2,3646.0,54.85463521667581,SABANALARGA_1991
SABANALARGA,1994,2,104207.0,1.9192568637423588,SABANALARGA_1994
SABANALARGA,1994,2,9717.0,20.58248430585572,SABANALARGA_1994
SABANALARGA,1994,2,3646.0,54.85463521667581,SABANALARGA_1994
SABANALARGA,1996,1,104207.0,0.9596284318711794,SABANALARGA_1996
SABANALARGA,1996,1,9717.0,10.29124215292786,SABANALARGA_1996
SABANALARGA,1996,1,3646.0,27.427317608337905,SABANALARGA_1996
SABANALARGA,1997,2,104207.0,1.9192568637423588,SABANALARGA_1997
SABANALARGA,1997,2,9717.0,20.58248430585572,SABANALARGA_1997
SABANALARGA,1997,2,3646.0,54.85463521667581,SABANALARGA_1997
SABANALARGA,1998,4,104207.0,3.8385137274847176,SABANALARGA_1998
SABANALARGA,1998,4,9717.0,41.16496861171144,SABANALARGA_1998
SABANALARGA,1998,4,3646.0,109.70927043335162,SABANALARGA_1998
SABANALARGA,1999,6,104207.0,5.757770591227077,SABANALARGA_1999
SABANALARGA,1999,6,9717.0,61.74745291756715,SABANALARGA_1999
SABANALARGA,1999,6,3646.0,164.56390565002744,SABANALARGA_1999
SABANALARGA,2000,10,104207.0,9.596284318711795,SABANALARGA_2000
SABANALARGA,2000,10,9717.0,102.91242152927857,SABANALARGA_2000
SABANALARGA,2000,10,3646.0,274.27317608337904,SABANALARGA_2000
SABANALARGA,2001,6,104207.0,5.757770591227077,SABANALARGA_2001
SABANALARGA,2001,6,9717.0,61.74745291756715,SABANALARGA_2001
SABANALARGA,2001,6,3646.0,164.56390565002744,SABANALARGA_2001
SABANALARGA,2002,5,104207.0,4.798142159355898,SABANALARGA_2002
SABANALARGA,2002,5,9717.0,51.45621076463929,SABANALARGA_2002
SABANALARGA,2002,5,3646.0,137.13658804168952,SABANALARGA_2002
SABANALARGA,2003,8,104207.0,7.677027454969435,SABANALARGA_2003
SABANALARGA,2003,8,9717.0,82.32993722342287,SABANALARGA_2003
SABANALARGA,2003,8,3646.0,219.41854086670324,SABANALARGA_2003
SABANALARGA,2004,6,104207.0,5.757770591227077,SABANALARGA_2004
SABANALARGA,2004,6,9717.0,61.74745291756715,SABANALARGA_2004
SABANALARGA,2004,6,3646.0,164.56390565002744,SABANALARGA_2004
SABANALARGA,2005,9,104207.0,8.636655886840614,SABANALARGA_2005
SABANALARGA,2005,9,9717.0,92.62117937635072,SABANALARGA_2005
SABANALARGA,2005,9,3646.0,246.84585847504115,SABANALARGA_2005
SABANALARGA,2011,1,104207.0,0.9596284318711794,SABANALARGA_2011
SABANALARGA,2011,1,9717.0,10.29124215292786,SABANALARGA_2011
SABANALARGA,2011,1,3646.0,27.427317608337905,SABANALARGA_2011
SABANALARGA,2012,1,104207.0,0.9596284318711794,SABANALARGA_2012
SABANALARGA,2012,1,9717.0,10.29124215292786,SABANALARGA_2012
SABANALARGA,2012,1,3646.0,27.427317608337905,SABANALARGA_2012
SABANALARGA,2020,1,104207.0,0.9596284318711794,SABANALARGA_2020
SABANALARGA,2020,1,9717.0,10.29124215292786,SABANALARGA_2020
SABANALARGA,2020,1,3646.0,27.427317608337905,SABANALARGA_2020
SABANALARGA,2022,1,104207.0,0.9596284318711794,SABANALARGA_2022
SABANALARGA,2022,1,9717.0,10.29124215292786,SABANALARGA_2022
SABANALARGA,2022,1,3646.0,27.427317608337905,SABANALARGA_2022
SABANAS DE SAN ANGEL,1991,1,,,SABANAS DE SAN ANGEL_1991
SABANAS DE SAN ANGEL,1995,4,,,SABANAS DE SAN ANGEL_1995
SABANAS DE SAN ANGEL,1996,6,,,SABANAS DE SAN ANGEL_1996
SABANAS DE SAN ANGEL,1997,4,,,SABANAS DE SAN ANGEL_1997
SABANAS DE SAN ANGEL,1998,5,,,SABANAS DE SAN ANGEL_1998
SABANAS DE SAN ANGEL,1999,7,,,SABANAS DE SAN ANGEL_1999
SABANAS DE SAN ANGEL,2000,9,,,SABANAS DE SAN ANGEL_2000
SABANAS DE SAN ANGEL,2001,7,,,SABANAS DE SAN ANGEL_2001
SABANAS DE SAN ANGEL,2002,4,,,SABANAS DE SAN ANGEL_2002
SABANAS DE SAN ANGEL,2003,2,,,SABANAS DE SAN ANGEL_2003
SABANAS DE SAN ANGEL,2004,1,,,SABANAS DE SAN ANGEL_2004
SABANETA,1991,2,92159.0,2.170162436658384,SABANETA_1991
SABANETA,2002,2,92159.0,2.170162436658384,SABANETA_2002
SABANETA,2003,1,92159.0,1.085081218329192,SABANETA_2003
SABANETA,2004,1,92159.0,1.085081218329192,SABANETA_2004
SABANETA,2005,1,92159.0,1.085081218329192,SABANETA_2005
SABANETA,2016,1,92159.0,1.085081218329192,SABANETA_2016
SABOYA,2000,1,,,SABOYA_2000
SACAMA,1985,1,,,SACAMA_1985
SACAMA,1990,1,,,SACAMA_1990
SACAMA,1993,1,,,SACAMA_1993
SACAMA,1995,1,,,SACAMA_1995
SACAMA,1999,1,,,SACAMA_1999
SACAMA,2000,1,,,SACAMA_2000
SACAMA,2001,2,,,SACAMA_2001
SACAMA,2002,3,,,SACAMA_2002
SACAMA,2003,2,,,SACAMA_2003
SACAMA,2004,1,,,SACAMA_2004
SACAMA,2005,7,,,SACAMA_2005
SACAMA,2006,6,,,SACAMA_2006
SACAMA,2009,1,,,SACAMA_2009
SACAMA,2010,6,,,SACAMA_2010
SACAMA,2011,4,,,SACAMA_2011
SACAMA,2022,2,,,SACAMA_2022
SACAMA,2024,1,,,SACAMA_2024
SAHAGUN,1985,1,,,SAHAGUN_1985
SAHAGUN,1986,1,,,SAHAGUN_1986
SAHAGUN,1989,5,,,SAHAGUN_1989
SAHAGUN,1991,2,,,SAHAGUN_1991
SAHAGUN,2000,6,,,SAHAGUN_2000
SAHAGUN,2001,2,,,SAHAGUN_2001
SAHAGUN,2002,1,,,SAHAGUN_2002
SAHAGUN,2023,1,,,SAHAGUN_2023
SALADOBLANCO,1986,1,10820.0,9.242144177449168,SALADOBLANCO_1986
SALADOBLANCO,1991,1,10820.0,9.242144177449168,SALADOBLANCO_1991
SALADOBLANCO,1993,2,10820.0,18.484288354898336,SALADOBLANCO_1993
SALADOBLANCO,1994,1,10820.0,9.242144177449168,SALADOBLANCO_1994
SALADOBLANCO,1997,1,10820.0,9.242144177449168,SALADOBLANCO_1997
SALADOBLANCO,1998,2,10820.0,18.484288354898336,SALADOBLANCO_1998
SALADOBLANCO,1999,2,10820.0,18.484288354898336,SALADOBLANCO_1999
SALADOBLANCO,2000,1,10820.0,9.242144177449168,SALADOBLANCO_2000
SALADOBLANCO,2002,2,10820.0,18.484288354898336,SALADOBLANCO_2002
SALADOBLANCO,2008,1,10820.0,9.242144177449168,SALADOBLANCO_2008
SALADOBLANCO,2018,1,10820.0,9.242144177449168,SALADOBLANCO_2018
SALAMINA,1997,2,19923.0,10.038648797871806,SALAMINA_1997
SALAMINA,1997,2,11686.0,17.114495978093444,SALAMINA_1997
SALAMINA,1998,2,19923.0,10.038648797871806,SALAMINA_1998
SALAMINA,1998,2,11686.0,17.114495978093444,SALAMINA_1998
SALAMINA,1999,14,19923.0,70.27054158510265,SALAMINA_1999
SALAMINA,1999,14,11686.0,119.80147184665411,SALAMINA_1999
SALAMINA,2000,12,19923.0,60.23189278723084,SALAMINA_2000
SALAMINA,2000,12,11686.0,102.68697586856067,SALAMINA_2000
SALAMINA,2001,3,19923.0,15.05797319680771,SALAMINA_2001
SALAMINA,2001,3,11686.0,25.671743967140166,SALAMINA_2001
SALAMINA,2002,12,19923.0,60.23189278723084,SALAMINA_2002
SALAMINA,2002,12,11686.0,102.68697586856067,SALAMINA_2002
SALAMINA,2003,6,19923.0,30.11594639361542,SALAMINA_2003
SALAMINA,2003,6,11686.0,51.34348793428033,SALAMINA_2003
SALAMINA,2004,2,19923.0,10.038648797871806,SALAMINA_2004
SALAMINA,2004,2,11686.0,17.114495978093444,SALAMINA_2004
SALAMINA,2005,4,19923.0,20.077297595743612,SALAMINA_2005
SALAMINA,2005,4,11686.0,34.22899195618689,SALAMINA_2005
SALAMINA,2007,5,19923.0,25.09662199467952,SALAMINA_2007
SALAMINA,2007,5,11686.0,42.78623994523361,SALAMINA_2007
SALAZAR,1989,1,10981.0,9.106638739641198,SALAZAR_1989
SALAZAR,1992,2,10981.0,18.213277479282397,SALAZAR_1992
SALAZAR,1994,1,10981.0,9.106638739641198,SALAZAR_1994
SALAZAR,1996,1,10981.0,9.106638739641198,SALAZAR_1996
SALAZAR,1997,1,10981.0,9.106638739641198,SALAZAR_1997
SALAZAR,1998,5,10981.0,45.53319369820599,SALAZAR_1998
SALAZAR,1999,3,10981.0,27.319916218923595,SALAZAR_1999
SALAZAR,2000,1,10981.0,9.106638739641198,SALAZAR_2000
SALAZAR,2001,9,10981.0,81.95974865677078,SALAZAR_2001
SALAZAR,2002,11,10981.0,100.1730261360532,SALAZAR_2002
SALAZAR,2003,3,10981.0,27.319916218923595,SALAZAR_2003
SALAZAR,2005,1,10981.0,9.106638739641198,SALAZAR_2005
SALAZAR,2006,1,10981.0,9.106638739641198,SALAZAR_2006
SALAZAR,2012,4,10981.0,36.42655495856479,SALAZAR_2012
SALDAÑA,1989,1,14580.0,6.858710562414267,SALDAÑA_1989
SALDAÑA,1990,1,14580.0,6.858710562414267,SALDAÑA_1990
SALDAÑA,1992,1,14580.0,6.858710562414267,SALDAÑA_1992
SALDAÑA,1995,1,14580.0,6.858710562414267,SALDAÑA_1995
SALDAÑA,2001,1,14580.0,6.858710562414267,SALDAÑA_2001
SALDAÑA,2002,2,14580.0,13.717421124828533,SALDAÑA_2002
SALDAÑA,2003,3,14580.0,20.576131687242796,SALDAÑA_2003
SALDAÑA,2004,3,14580.0,20.576131687242796,SALDAÑA_2004
SALDAÑA,2005,2,14580.0,13.717421124828533,SALDAÑA_2005
SALDAÑA,2007,1,14580.0,6.858710562414267,SALDAÑA_2007
SALDAÑA,2020,2,14580.0,13.717421124828533,SALDAÑA_2020
SALENTO,1992,1,9909.0,10.091835704914725,SALENTO_1992
SALENTO,1994,1,9909.0,10.091835704914725,SALENTO_1994
SALENTO,2000,1,9909.0,10.091835704914725,SALENTO_2000
SALENTO,2002,3,9909.0,30.275507114744173,SALENTO_2002
SALENTO,2003,1,9909.0,10.091835704914725,SALENTO_2003
SALENTO,2004,2,9909.0,20.18367140982945,SALENTO_2004
SALENTO,2006,1,9909.0,10.091835704914725,SALENTO_2006
SALENTO,2015,1,9909.0,10.091835704914725,SALENTO_2015
SALGAR,1989,1,19124.0,5.229031583350764,SALGAR_1989
SALGAR,1990,1,19124.0,5.229031583350764,SALGAR_1990
SALGAR,1991,4,19124.0,20.916126333403056,SALGAR_1991
SALGAR,1992,2,19124.0,10.458063166701528,SALGAR_1992
SALGAR,1993,2,19124.0,10.458063166701528,SALGAR_1993
SALGAR,1995,5,19124.0,26.145157916753814,SALGAR_1995
SALGAR,1996,2,19124.0,10.458063166701528,SALGAR_1996
SALGAR,1997,12,19124.0,62.74837900020916,SALGAR_1997
SALGAR,1998,17,19124.0,88.89353691696297,SALGAR_1998
SALGAR,1999,11,19124.0,57.519347416858395,SALGAR_1999
SALGAR,2000,6,19124.0,31.37418950010458,SALGAR_2000
SALGAR,2001,2,19124.0,10.458063166701528,SALGAR_2001
SALGAR,2002,6,19124.0,31.37418950010458,SALGAR_2002
SALGAR,2003,2,19124.0,10.458063166701528,SALGAR_2003
SALGAR,2004,2,19124.0,10.458063166701528,SALGAR_2004
SALGAR,2005,3,19124.0,15.68709475005229,SALGAR_2005
SALGAR,2006,1,19124.0,5.229031583350764,SALGAR_2006
SALGAR,2007,1,19124.0,5.229031583350764,SALGAR_2007
SALGAR,2020,1,19124.0,5.229031583350764,SALGAR_2020
SAMACA,2003,2,,,SAMACA_2003
SAMANA,1986,1,,,SAMANA_1986
SAMANA,1989,1,,,SAMANA_1989
SAMANA,1990,3,,,SAMANA_1990
SAMANA,1992,3,,,SAMANA_1992
SAMANA,1993,3,,,SAMANA_1993
SAMANA,1994,1,,,SAMANA_1994
SAMANA,1995,1,,,SAMANA_1995
SAMANA,1996,3,,,SAMANA_1996
SAMANA,1997,1,,,SAMANA_1997
SAMANA,1998,1,,,SAMANA_1998
SAMANA,1999,10,,,SAMANA_1999
SAMANA,2000,21,,,SAMANA_2000
SAMANA,2001,13,,,SAMANA_2001
SAMANA,2002,38,,,SAMANA_2002
SAMANA,2003,31,,,SAMANA_2003
SAMANA,2004,18,,,SAMANA_2004
SAMANA,2005,15,,,SAMANA_2005
SAMANA,2006,21,,,SAMANA_2006
SAMANA,2007,13,,,SAMANA_2007
SAMANA,2008,2,,,SAMANA_2008
SAMANA,2010,1,,,SAMANA_2010
SAMANA,2018,2,,,SAMANA_2018
SAMANIEGO,1990,3,27799.0,10.791755099104284,SAMANIEGO_1990
SAMANIEGO,1992,1,27799.0,3.597251699701428,SAMANIEGO_1992
SAMANIEGO,1993,2,27799.0,7.194503399402856,SAMANIEGO_1993
SAMANIEGO,1994,1,27799.0,3.597251699701428,SAMANIEGO_1994
SAMANIEGO,1995,1,27799.0,3.597251699701428,SAMANIEGO_1995
SAMANIEGO,1996,4,27799.0,14.389006798805712,SAMANIEGO_1996
SAMANIEGO,1998,1,27799.0,3.597251699701428,SAMANIEGO_1998
SAMANIEGO,1999,2,27799.0,7.194503399402856,SAMANIEGO_1999
SAMANIEGO,2000,8,27799.0,28.778013597611423,SAMANIEGO_2000
SAMANIEGO,2001,1,27799.0,3.597251699701428,SAMANIEGO_2001
SAMANIEGO,2002,9,27799.0,32.37526529731286,SAMANIEGO_2002
SAMANIEGO,2003,7,27799.0,25.180761897909996,SAMANIEGO_2003
SAMANIEGO,2004,8,27799.0,28.778013597611423,SAMANIEGO_2004
SAMANIEGO,2005,5,27799.0,17.98625849850714,SAMANIEGO_2005
SAMANIEGO,2006,7,27799.0,25.180761897909996,SAMANIEGO_2006
SAMANIEGO,2007,6,27799.0,21.583510198208568,SAMANIEGO_2007
SAMANIEGO,2008,9,27799.0,32.37526529731286,SAMANIEGO_2008
SAMANIEGO,2009,15,27799.0,53.95877549552142,SAMANIEGO_2009
SAMANIEGO,2010,15,27799.0,53.95877549552142,SAMANIEGO_2010
SAMANIEGO,2011,2,27799.0,7.194503399402856,SAMANIEGO_2011
SAMANIEGO,2012,8,27799.0,28.778013597611423,SAMANIEGO_2012
SAMANIEGO,2013,2,27799.0,7.194503399402856,SAMANIEGO_2013
SAMANIEGO,2014,1,27799.0,3.597251699701428,SAMANIEGO_2014
SAMANIEGO,2016,2,27799.0,7.194503399402856,SAMANIEGO_2016
SAMANIEGO,2017,2,27799.0,7.194503399402856,SAMANIEGO_2017
SAMANIEGO,2018,1,27799.0,3.597251699701428,SAMANIEGO_2018
SAMANIEGO,2020,1,27799.0,3.597251699701428,SAMANIEGO_2020
SAMANIEGO,2021,1,27799.0,3.597251699701428,SAMANIEGO_2021
SAMPUES,1986,1,,,SAMPUES_1986
SAMPUES,1988,5,,,SAMPUES_1988
SAMPUES,1989,1,,,SAMPUES_1989
SAMPUES,1996,2,,,SAMPUES_1996
SAMPUES,1998,1,,,SAMPUES_1998
SAMPUES,1999,2,,,SAMPUES_1999
SAMPUES,2000,3,,,SAMPUES_2000
SAMPUES,2001,1,,,SAMPUES_2001
SAMPUES,2002,2,,,SAMPUES_2002
SAMPUES,2003,2,,,SAMPUES_2003
SAMPUES,2004,1,,,SAMPUES_2004
SAMPUES,2005,1,,,SAMPUES_2005
SAN AGUSTIN,1987,1,,,SAN AGUSTIN_1987
SAN AGUSTIN,1988,4,,,SAN AGUSTIN_1988
SAN AGUSTIN,1989,1,,,SAN AGUSTIN_1989
SAN AGUSTIN,1990,1,,,SAN AGUSTIN_1990
SAN AGUSTIN,1991,1,,,SAN AGUSTIN_1991
SAN AGUSTIN,1995,1,,,SAN AGUSTIN_1995
SAN AGUSTIN,1996,2,,,SAN AGUSTIN_1996
SAN AGUSTIN,1997,5,,,SAN AGUSTIN_1997
SAN AGUSTIN,1998,9,,,SAN AGUSTIN_1998
SAN AGUSTIN,1999,5,,,SAN AGUSTIN_1999
SAN AGUSTIN,2000,4,,,SAN AGUSTIN_2000
SAN AGUSTIN,2001,2,,,SAN AGUSTIN_2001
SAN AGUSTIN,2002,5,,,SAN AGUSTIN_2002
SAN AGUSTIN,2003,3,,,SAN AGUSTIN_2003
SAN AGUSTIN,2004,3,,,SAN AGUSTIN_2004
SAN AGUSTIN,2010,7,,,SAN AGUSTIN_2010
SAN AGUSTIN,2011,2,,,SAN AGUSTIN_2011
SAN AGUSTIN,2016,2,,,SAN AGUSTIN_2016
SAN AGUSTIN,2019,1,,,SAN AGUSTIN_2019
SAN AGUSTIN,2020,1,,,SAN AGUSTIN_2020
SAN ALBERTO,1987,4,29868.0,13.39225927413955,SAN ALBERTO_1987
SAN ALBERTO,1988,1,29868.0,3.3480648185348874,SAN ALBERTO_1988
SAN ALBERTO,1989,5,29868.0,16.740324092674435,SAN ALBERTO_1989
SAN ALBERTO,1990,1,29868.0,3.3480648185348874,SAN ALBERTO_1990
SAN ALBERTO,1991,4,29868.0,13.39225927413955,SAN ALBERTO_1991
SAN ALBERTO,1992,5,29868.0,16.740324092674435,SAN ALBERTO_1992
SAN ALBERTO,1993,4,29868.0,13.39225927413955,SAN ALBERTO_1993
SAN ALBERTO,1994,2,29868.0,6.696129637069775,SAN ALBERTO_1994
SAN ALBERTO,1995,1,29868.0,3.3480648185348874,SAN ALBERTO_1995
SAN ALBERTO,1996,9,29868.0,30.13258336681398,SAN ALBERTO_1996
SAN ALBERTO,1997,7,29868.0,23.43645372974421,SAN ALBERTO_1997
SAN ALBERTO,1998,6,29868.0,20.08838891120932,SAN ALBERTO_1998
SAN ALBERTO,1999,6,29868.0,20.08838891120932,SAN ALBERTO_1999
SAN ALBERTO,2000,1,29868.0,3.3480648185348874,SAN ALBERTO_2000
SAN ALBERTO,2001,1,29868.0,3.3480648185348874,SAN ALBERTO_2001
SAN ALBERTO,2002,2,29868.0,6.696129637069775,SAN ALBERTO_2002
SAN ALBERTO,2003,1,29868.0,3.3480648185348874,SAN ALBERTO_2003
SAN ALBERTO,2004,1,29868.0,3.3480648185348874,SAN ALBERTO_2004
SAN ALBERTO,2007,3,29868.0,10.04419445560466,SAN ALBERTO_2007
SAN ALBERTO,2010,2,29868.0,6.696129637069775,SAN ALBERTO_2010
SAN ALBERTO,2012,1,29868.0,3.3480648185348874,SAN ALBERTO_2012
SAN ALBERTO,2022,1,29868.0,3.3480648185348874,SAN ALBERTO_2022
SAN ALBERTO,2024,1,29868.0,3.3480648185348874,SAN ALBERTO_2024
SAN ANDRES,1989,1,,,SAN ANDRES_1989
SAN ANDRES,1991,1,,,SAN ANDRES_1991
SAN ANDRES,1992,2,,,SAN ANDRES_1992
SAN ANDRES,1993,2,,,SAN ANDRES_1993
SAN ANDRES,1994,3,,,SAN ANDRES_1994
SAN ANDRES,1995,2,,,SAN ANDRES_1995
SAN ANDRES,1997,4,,,SAN ANDRES_1997
SAN ANDRES,1998,2,,,SAN ANDRES_1998
SAN ANDRES,1999,1,,,SAN ANDRES_1999
SAN ANDRES,2000,3,,,SAN ANDRES_2000
SAN ANDRES,2001,3,,,SAN ANDRES_2001
SAN ANDRES,2002,1,,,SAN ANDRES_2002
SAN ANDRES,2003,1,,,SAN ANDRES_2003
SAN ANDRES,2014,1,,,SAN ANDRES_2014
SAN ANDRES DE CUERQUIA,1986,1,,,SAN ANDRES DE CUERQUIA_1986
SAN ANDRES DE CUERQUIA,1988,4,,,SAN ANDRES DE CUERQUIA_1988
SAN ANDRES DE CUERQUIA,1991,1,,,SAN ANDRES DE CUERQUIA_1991
SAN ANDRES DE CUERQUIA,1997,1,,,SAN ANDRES DE CUERQUIA_1997
SAN ANDRES DE CUERQUIA,1999,1,,,SAN ANDRES DE CUERQUIA_1999
SAN ANDRES DE CUERQUIA,2002,2,,,SAN ANDRES DE CUERQUIA_2002
SAN ANDRES DE CUERQUIA,2003,3,,,SAN ANDRES DE CUERQUIA_2003
SAN ANDRES DE CUERQUIA,2005,1,,,SAN ANDRES DE CUERQUIA_2005
SAN ANDRES DE CUERQUIA,2006,1,,,SAN ANDRES DE CUERQUIA_2006
SAN ANDRES DE CUERQUIA,2008,4,,,SAN ANDRES DE CUERQUIA_2008
SAN ANDRES DE CUERQUIA,2009,1,,,SAN ANDRES DE CUERQUIA_2009
SAN ANDRES DE CUERQUIA,2010,4,,,SAN ANDRES DE CUERQUIA_2010
SAN ANDRES DE CUERQUIA,2011,5,,,SAN ANDRES DE CUERQUIA_2011
SAN ANDRES DE CUERQUIA,2012,5,,,SAN ANDRES DE CUERQUIA_2012
SAN ANDRES DE CUERQUIA,2013,7,,,SAN ANDRES DE CUERQUIA_2013
SAN ANDRES DE CUERQUIA,2014,6,,,SAN ANDRES DE CUERQUIA_2014
SAN ANDRES DE CUERQUIA,2015,1,,,SAN ANDRES DE CUERQUIA_2015
SAN ANDRES DE CUERQUIA,2017,1,,,SAN ANDRES DE CUERQUIA_2017
SAN ANDRES DE SOTAVENTO,1992,1,,,SAN ANDRES DE SOTAVENTO_1992
SAN ANDRES DE SOTAVENTO,1997,1,,,SAN ANDRES DE SOTAVENTO_1997
SAN ANDRES DE SOTAVENTO,1999,2,,,SAN ANDRES DE SOTAVENTO_1999
SAN ANDRES DE SOTAVENTO,2006,1,,,SAN ANDRES DE SOTAVENTO_2006
SAN ANDRES DE TUMACO,1991,1,,,SAN ANDRES DE TUMACO_1991
SAN ANDRES DE TUMACO,1994,1,,,SAN ANDRES DE TUMACO_1994
SAN ANDRES DE TUMACO,1995,1,,,SAN ANDRES DE TUMACO_1995
SAN ANDRES DE TUMACO,1996,4,,,SAN ANDRES DE TUMACO_1996
SAN ANDRES DE TUMACO,1997,1,,,SAN ANDRES DE TUMACO_1997
SAN ANDRES DE TUMACO,1998,4,,,SAN ANDRES DE TUMACO_1998
SAN ANDRES DE TUMACO,1999,7,,,SAN ANDRES DE TUMACO_1999
SAN ANDRES DE TUMACO,2000,35,,,SAN ANDRES DE TUMACO_2000
SAN ANDRES DE TUMACO,2001,40,,,SAN ANDRES DE TUMACO_2001
SAN ANDRES DE TUMACO,2002,48,,,SAN ANDRES DE TUMACO_2002
SAN ANDRES DE TUMACO,2003,29,,,SAN ANDRES DE TUMACO_2003
SAN ANDRES DE TUMACO,2004,49,,,SAN ANDRES DE TUMACO_2004
SAN ANDRES DE TUMACO,2005,45,,,SAN ANDRES DE TUMACO_2005
SAN ANDRES DE TUMACO,2006,28,,,SAN ANDRES DE TUMACO_2006
SAN ANDRES DE TUMACO,2007,25,,,SAN ANDRES DE TUMACO_2007
SAN ANDRES DE TUMACO,2008,13,,,SAN ANDRES DE TUMACO_2008
SAN ANDRES DE TUMACO,2009,19,,,SAN ANDRES DE TUMACO_2009
SAN ANDRES DE TUMACO,2010,24,,,SAN ANDRES DE TUMACO_2010
SAN ANDRES DE TUMACO,2011,23,,,SAN ANDRES DE TUMACO_2011
SAN ANDRES DE TUMACO,2012,37,,,SAN ANDRES DE TUMACO_2012
SAN ANDRES DE TUMACO,2013,40,,,SAN ANDRES DE TUMACO_2013
SAN ANDRES DE TUMACO,2014,43,,,SAN ANDRES DE TUMACO_2014
SAN ANDRES DE TUMACO,2015,28,,,SAN ANDRES DE TUMACO_2015
SAN ANDRES DE TUMACO,2016,16,,,SAN ANDRES DE TUMACO_2016
SAN ANDRES DE TUMACO,2017,13,,,SAN ANDRES DE TUMACO_2017
SAN ANDRES DE TUMACO,2018,15,,,SAN ANDRES DE TUMACO_2018
SAN ANDRES DE TUMACO,2019,17,,,SAN ANDRES DE TUMACO_2019
SAN ANDRES DE TUMACO,2020,13,,,SAN ANDRES DE TUMACO_2020
SAN ANDRES DE TUMACO,2021,3,,,SAN ANDRES DE TUMACO_2021
SAN ANDRES DE TUMACO,2022,10,,,SAN ANDRES DE TUMACO_2022
SAN ANDRES DE TUMACO,2023,3,,,SAN ANDRES DE TUMACO_2023
SAN ANDRES DE TUMACO,2024,5,,,SAN ANDRES DE TUMACO_2024
SAN ANTONIO,1985,1,12663.0,7.897022822395957,SAN ANTONIO_1985
SAN ANTONIO,1991,7,12663.0,55.2791597567717,SAN ANTONIO_1991
SAN ANTONIO,1992,1,12663.0,7.897022822395957,SAN ANTONIO_1992
SAN ANTONIO,1993,4,12663.0,31.58809128958383,SAN ANTONIO_1993
SAN ANTONIO,1994,1,12663.0,7.897022822395957,SAN ANTONIO_1994
SAN ANTONIO,1996,2,12663.0,15.794045644791915,SAN ANTONIO_1996
SAN ANTONIO,1997,12,12663.0,94.76427386875149,SAN ANTONIO_1997
SAN ANTONIO,1998,11,12663.0,86.86725104635552,SAN ANTONIO_1998
SAN ANTONIO,1999,7,12663.0,55.2791597567717,SAN ANTONIO_1999
SAN ANTONIO,2000,5,12663.0,39.48511411197978,SAN ANTONIO_2000
SAN ANTONIO,2001,9,12663.0,71.07320540156361,SAN ANTONIO_2001
SAN ANTONIO,2002,15,12663.0,118.45534233593933,SAN ANTONIO_2002
SAN ANTONIO,2003,4,12663.0,31.58809128958383,SAN ANTONIO_2003
SAN ANTONIO,2004,2,12663.0,15.794045644791915,SAN ANTONIO_2004
SAN ANTONIO,2005,3,12663.0,23.691068467187872,SAN ANTONIO_2005
SAN ANTONIO,2006,2,12663.0,15.794045644791915,SAN ANTONIO_2006
SAN ANTONIO,2007,4,12663.0,31.58809128958383,SAN ANTONIO_2007
SAN ANTONIO,2008,3,12663.0,23.691068467187872,SAN ANTONIO_2008
