año_num,año,municipio,departamento,perpetrador,victimas,lat,lon,tipo_violencia
1992,1992,CHIRIGUANA,CESAR,ELN,10.0,9.426648354,-73.54797894,CSE_Secuestro
1992,1992,EL CARMEN,NORTE DE SANTANDER,ELN,1.0,8.867990035,-73.34585922,CSE_Secuestro
1992,1992,MAPIRIPAN,META,FARC,1.0,3.117523361,-71.93805692,CSE_Secuestro
1992,1992,VALLEDUPAR,CESAR,ELN,1.0,10.21890277,-73.45784764,CSE_Secuestro
1992,1992,COLOSO,SUCRE,FARC,1.0,9.494043427,-75.34528693,CSE_Secuestro
1992,1992,SINCELEJO,SUCRE,FARC,1.0,9.316673928,-75.43174966,CSE_Secuestro
1992,1992,BARRANCABERMEJA,SANTANDER,ELN,1.0,7.054074558,-73.78211646,CSE_Secuestro
1992,1992,PUERTO RICO,CAQUETA,FARC,1.0,2.018940891,-75.07308627,CSE_Secuestro
1992,1992,SOCOTA,BOYACA,ELN,4.0,6.041162,-72.636653,CSE_Secuestro
1992,1992,BARRANQUILLA,ATLANTICO,FARC,1.0,10.98152051,-74.82771544,CSE_Secuestro
1992,1992,VALLEDUPAR,CESAR,FARC,1.0,10.21890277,-73.45784764,CSE_Secuestro
1992,1992,PATIA,CAUCA,FARC,1.0,2.157983906,-77.0465762,CSE_Secuestro
1992,1992,VALLE DEL GUAMUEZ,PUTUMAYO,FARC,1.0,0.42012589,-76.77067026,CSE_Secuestro
1993,1993,SAN VICENTE DEL CAGUAN,CAQUETA,FARC,1.0,1.308465061,-74.19746971,CSE_Secuestro
1993,1993,CUCUTA,NORTE DE SANTANDER,FARC,1.0,8.112041811,-72.48862641,CSE_Secuestro
1993,1993,POPAYAN,CAUCA,FARC,1.0,2.471704362,-76.59194419,CSE_Secuestro
1993,1993,ARBOLETES,ANTIOQUIA,FARC,1.0,8.611395262,-76.41478317,CSE_Secuestro
1993,1993,MOCOA,PUTUMAYO,FARC,2.0,1.26070915,-76.66584349,CSE_Secuestro
1993,1993,BETULIA,SANTANDER,FARC,1.0,7.033255886,-73.37872388,CSE_Secuestro
1993,1993,LA MONTAÑITA,CAQUETA,FARC,1.0,1.302860442,-75.23572732,CSE_Secuestro
1993,1993,VALDIVIA,ANTIOQUIA,ELN,1.0,7.265404213,-75.40094502,CSE_Secuestro
1993,1993,LA ESPERANZA,NORTE DE SANTANDER,FARC,1.0,7.695233593,-73.36139672,CSE_Secuestro
1993,1993,CHIRIGUANA,CESAR,ELN,1.0,9.426648354,-73.54797894,CSE_Secuestro
1993,1993,LA MONTAÑITA,CAQUETA,FARC,1.0,1.302860442,-75.23572732,CSE_Secuestro
1993,1993,SAN VICENTE DEL CAGUAN,CAQUETA,FARC,1.0,1.308465061,-74.19746971,CSE_Secuestro
1993,1993,OVEJAS,SUCRE,FARC,1.0,9.549655271,-75.18855916,CSE_Secuestro
1993,1993,ZARZAL,VALLE DEL CAUCA,FARC,1.0,4.35359875,-76.05065336,CSE_Secuestro
1993,1993,LA UNION,ANTIOQUIA,ELN,1.0,5.940434685,-75.35429023,CSE_Secuestro
1993,1993,LA PAZ,CESAR,ELN,1.0,10.24440562,-73.07824569,CSE_Secuestro
1993,1993,SAN VICENTE DEL CAGUAN,CAQUETA,FARC,1.0,1.308465061,-74.19746971,CSE_Secuestro
1993,1993,SAN VICENTE DEL CAGUAN,CAQUETA,FARC,1.0,1.308465061,-74.19746971,CSE_Secuestro
1993,1993,TURBO,ANTIOQUIA,FARC,1.0,8.173851745,-76.5740377,CSE_Secuestro
1994,1994,PUERTO LEGUIZAMO,PUTUMAYO,FARC,1.0,0.05947197,-75.06479327,CSE_Secuestro
1994,1994,EL BANCO,MAGDALENA,ELN,1.0,9.114930635,-73.9810549,CSE_Secuestro
1994,1994,CAUCASIA,ANTIOQUIA,ELN,1.0,7.867941792,-75.03501824,CSE_Secuestro
1994,1994,TOTA,BOYACA,FARC,1.0,5.501297215,-72.99633297,CSE_Secuestro
1994,1994,OVEJAS,SUCRE,DISIDENCIA EPL,1.0,9.549655271,-75.18855916,CSE_Secuestro
1994,1994,LA PRIMAVERA,VICHADA,FARC,1.0,5.517593607,-69.62044054,CSE_Secuestro
1994,1994,LA MONTAÑITA,CAQUETA,FARC,1.0,1.302860442,-75.23572732,CSE_Secuestro
1994,1994,NECOCLI,ANTIOQUIA,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (ACCU),1.0,8.493728551,-76.67699588,CSE_Secuestro
1994,1994,CARTAGENA DE INDIAS,BOLIVAR,ELN,1.0,10.46343362,-75.45889915,CSE_Secuestro
1994,1994,CARTAGENA DEL CHAIRA,CAQUETA,FARC,6.0,0.647693081,-74.27235499,CSE_Secuestro
1994,1994,FLORENCIA,CAQUETA,FARC,1.0,1.749138704,-75.55823906,CSE_Secuestro
1994,1994,TURBO,ANTIOQUIA,FARC,1.0,8.173851745,-76.5740377,CSE_Secuestro
1994,1994,SAN PEDRO DE LOS MILAGROS,ANTIOQUIA,FARC,1.0,6.458666308,-75.5624839,CSE_Secuestro
1994,1994,LA MONTAÑITA,CAQUETA,FARC,1.0,1.302860442,-75.23572732,CSE_Secuestro
1994,1994,SIN INFORMACION,SIN INFORMACION,ELN,1.0,4.0,-72.0,CSE_Secuestro
1994,1994,BUENAVENTURA,VALLE DEL CAUCA,FARC,1.0,3.493340766,-77.11872831,CSE_Secuestro
1994,1994,SAN JUAN NEPOMUCENO,BOLIVAR,ELN,1.0,9.967957823,-75.06571959,CSE_Secuestro
1994,1994,VALLEDUPAR,CESAR,ELN,1.0,10.21890277,-73.45784764,CSE_Secuestro
1994,1994,PIVIJAY,MAGDALENA,ELN,1.0,10.43303399,-74.41251197,CSE_Secuestro
1994,1994,EL RETORNO,GUAVIARE,FARC,1.0,2.143447362,-72.24364869,CSE_Secuestro
1995,1995,MAGANGUE,BOLIVAR,ELN,1.0,9.053135895,-74.70539318,CSE_Secuestro
1995,1995,BARRANQUILLA,ATLANTICO,ELN,2.0,10.98152051,-74.82771544,CSE_Secuestro
1995,1995,BARRANQUILLA,ATLANTICO,ELN,1.0,10.98152051,-74.82771544,CSE_Secuestro
1995,1995,CAPITANEJO,SANTANDER,FARC,1.0,6.520200095,-72.67435203,CSE_Secuestro
1995,1995,YOPAL,CASANARE,FARC,1.0,5.242744761,-72.25802857,CSE_Secuestro
1995,1995,CHIGORODO,ANTIOQUIA,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (ACCU),1.0,7.631665644,-76.63964213,CSE_Secuestro
1995,1995,BARRANCABERMEJA,SANTANDER,FARC,1.0,7.054074558,-73.78211646,CSE_Secuestro
1995,1995,PIVIJAY,MAGDALENA,ELN,1.0,10.43303399,-74.41251197,CSE_Secuestro
1995,1995,SARAVENA,ARAUCA,FARC,1.0,6.906941714,-71.85070757,CSE_Secuestro
1995,1995,AYAPEL,CORDOBA,ELN,1.0,8.265768688,-75.04868436,CSE_Secuestro
1995,1995,AYAPEL,CORDOBA,ELN,1.0,8.265768688,-75.04868436,CSE_Secuestro
1995,1995,SIN INFORMACION,SIN INFORMACION,FARC,1.0,4.0,-72.0,CSE_Secuestro
1995,1995,ZARAGOZA,ANTIOQUIA,ELN,3.0,7.474004006,-74.85848326,CSE_Secuestro
1995,1995,EL PAUJIL,CAQUETA,FARC,1.0,1.476630016,-75.20231825,CSE_Secuestro
1995,1995,SAN ONOFRE,SUCRE,ELN,1.0,9.814599536,-75.50522919,CSE_Secuestro
1995,1995,MEDELLIN,ANTIOQUIA,FARC,1.0,6.257590259,-75.61103107,CSE_Secuestro
1995,1995,NARIÑO,ANTIOQUIA,FARC,1.0,5.581275312,-75.19457019,CSE_Secuestro
1995,1995,PLANADAS,TOLIMA,FARC,1.0,3.09897343,-75.81684413,CSE_Secuestro
1995,1995,BARBOSA,ANTIOQUIA,ELN,1.0,6.443417935,-75.32924085,CSE_Secuestro
1995,1995,SANTA ROSA DE OSOS,ANTIOQUIA,FARC,1.0,6.675827825,-75.43814333,CSE_Secuestro
1995,1995,CAUCASIA,ANTIOQUIA,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (ACCU),1.0,7.867941792,-75.03501824,CSE_Secuestro
1995,1995,VALENCIA,CORDOBA,ELN,1.0,8.219904128,-76.2213286,CSE_Secuestro
1995,1995,APARTADO,ANTIOQUIA,FARC,1.0,7.86047815,-76.58236264,CSE_Secuestro
1996,1996,FONSECA,LA GUAJIRA,ELN,2.0,10.8283716,-72.8018178,CSE_Secuestro
1996,1996,NEIVA,HUILA,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (ACCU),2.0,2.935971,-75.277285,CSE_Secuestro
1996,1996,COCORNA,ANTIOQUIA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,6.005593074,-75.16015403,CSE_Secuestro
1996,1996,SANTA FE DE ANTIOQUIA,ANTIOQUIA,FARC,1.0,6.535711576,-75.90426658,CSE_Secuestro
1996,1996,MEDELLIN,ANTIOQUIA,FARC,1.0,6.257590259,-75.61103107,CSE_Secuestro
1996,1996,BELLO,ANTIOQUIA,ELN,1.0,6.358841086,-75.58973588,CSE_Secuestro
1996,1996,SANTA FE DE ANTIOQUIA,ANTIOQUIA,FARC,1.0,6.535711576,-75.90426658,CSE_Secuestro
1996,1996,SANTA FE DE ANTIOQUIA,ANTIOQUIA,FARC,1.0,6.535711576,-75.90426658,CSE_Secuestro
1996,1996,VILLANUEVA,LA GUAJIRA,ELN,1.0,10.58364755,-72.97520286,CSE_Secuestro
1996,1996,APARTADO,ANTIOQUIA,FARC,1.0,7.86047815,-76.58236264,CSE_Secuestro
1996,1996,SANTA FE DE ANTIOQUIA,ANTIOQUIA,FARC,1.0,6.535711576,-75.90426658,CSE_Secuestro
1996,1996,MEDELLIN,ANTIOQUIA,FARC,1.0,6.257590259,-75.61103107,CSE_Secuestro
1996,1996,SANTA FE DE ANTIOQUIA,ANTIOQUIA,FARC,1.0,6.535711576,-75.90426658,CSE_Secuestro
1996,1996,SANTA FE DE ANTIOQUIA,ANTIOQUIA,FARC,1.0,6.535711576,-75.90426658,CSE_Secuestro
1996,1996,APARTADO,ANTIOQUIA,FARC,1.0,7.86047815,-76.58236264,CSE_Secuestro
1996,1996,APARTADO,ANTIOQUIA,FARC,1.0,7.86047815,-76.58236264,CSE_Secuestro
1996,1996,SANTA FE DE ANTIOQUIA,ANTIOQUIA,FARC,1.0,6.535711576,-75.90426658,CSE_Secuestro
1996,1996,CAMPOALEGRE,HUILA,FARC,1.0,2.658666675,-75.32943803,CSE_Secuestro
1996,1996,VEGACHI,ANTIOQUIA,ELN,1.0,6.836535122,-74.7540302,CSE_Secuestro
1996,1996,"BOGOTA, D.C.","BOGOTA, D. C.",FARC,1.0,4.316107698,-74.1810727,CSE_Secuestro
1996,1996,PUERTO RONDON,ARAUCA,ELN,1.0,6.411761829,-70.96678964,CSE_Secuestro
1996,1996,MEDELLIN,ANTIOQUIA,FARC,1.0,6.257590259,-75.61103107,CSE_Secuestro
1996,1996,MEDELLIN,ANTIOQUIA,FARC,1.0,6.257590259,-75.61103107,CSE_Secuestro
1996,1996,MEDELLIN,ANTIOQUIA,FARC,1.0,6.257590259,-75.61103107,CSE_Secuestro
1996,1996,MEDELLIN,ANTIOQUIA,FARC,1.0,6.257590259,-75.61103107,CSE_Secuestro
1996,1996,GUARANDA,SUCRE,ELN,1.0,8.337828523,-74.68734926,CSE_Secuestro
1996,1996,SAN ROQUE,ANTIOQUIA,FARC,1.0,6.466165211,-74.9450732,CSE_Secuestro
1996,1996,PIEDECUESTA,SANTANDER,ELN,1.0,6.97082104,-73.01481196,CSE_Secuestro
1996,1996,URRAO,ANTIOQUIA,FARC,1.0,6.33534134,-76.25906482,CSE_Secuestro
1996,1996,CABUYARO,META,FARC,1.0,4.315244759,-72.95268896,CSE_Secuestro
1996,1996,SAN PEDRO DE LOS MILAGROS,ANTIOQUIA,FARC,1.0,6.458666308,-75.5624839,CSE_Secuestro
1996,1996,LA JAGUA DE IBIRICO,CESAR,ELN,1.0,9.52099808,-73.32249338,CSE_Secuestro
1996,1996,LA JAGUA DE IBIRICO,CESAR,ELN,1.0,9.52099808,-73.32249338,CSE_Secuestro
1996,1996,PITALITO,HUILA,ELN,1.0,1.848217185,-76.05217643,CSE_Secuestro
1996,1996,PITALITO,HUILA,FARC,1.0,1.848217185,-76.05217643,CSE_Secuestro
1996,1996,SANTA ROSA,CAUCA,FARC,1.0,1.52002179,-76.53876281,CSE_Secuestro
1996,1996,BARRANQUILLA,ATLANTICO,ELN,1.0,10.98152051,-74.82771544,CSE_Secuestro
1996,1996,SAN JACINTO,BOLIVAR,FARC,1.0,9.835362011,-75.10609201,CSE_Secuestro
1996,1996,LA PAZ,CESAR,ELN,1.0,10.24440562,-73.07824569,CSE_Secuestro
1996,1996,SAN JUAN DEL CESAR,LA GUAJIRA,ELN,1.0,10.81311496,-73.08659986,CSE_Secuestro
1996,1996,BARRANCAS,LA GUAJIRA,ELN,1.0,10.94871677,-72.69696879,CSE_Secuestro
1996,1996,VALLEDUPAR,CESAR,ELN,1.0,10.21890277,-73.45784764,CSE_Secuestro
1996,1996,LA PAZ,CESAR,ELN,1.0,10.24440562,-73.07824569,CSE_Secuestro
1996,1996,SAN ANTONIO,TOLIMA,FARC,1.0,3.926088268,-75.50991004,CSE_Secuestro
1996,1996,PIEDECUESTA,SANTANDER,ELN,1.0,6.97082104,-73.01481196,CSE_Secuestro
1996,1996,OVEJAS,SUCRE,FARC,1.0,9.549655271,-75.18855916,CSE_Secuestro
1996,1996,OVEJAS,SUCRE,FARC,1.0,9.549655271,-75.18855916,CSE_Secuestro
1996,1996,SAN LUIS,ANTIOQUIA,ELN,1.0,6.024205956,-75.0076674,CSE_Secuestro
1996,1996,SAN LUIS,ANTIOQUIA,ELN,1.0,6.024205956,-75.0076674,CSE_Secuestro
1996,1996,AGUSTIN CODAZZI,CESAR,FARC,1.0,9.949215908,-73.22358244,CSE_Secuestro
1996,1996,SAN LUIS,ANTIOQUIA,ELN,1.0,6.024205956,-75.0076674,CSE_Secuestro
1996,1996,SAN LUIS,ANTIOQUIA,ELN,1.0,6.024205956,-75.0076674,CSE_Secuestro
1996,1996,AGUSTIN CODAZZI,CESAR,FARC,1.0,9.949215908,-73.22358244,CSE_Secuestro
1996,1996,SAN PEDRO DE LOS MILAGROS,ANTIOQUIA,FARC,1.0,6.458666308,-75.5624839,CSE_Secuestro
1996,1996,AMAGA,ANTIOQUIA,FARC,1.0,6.032921994,-75.7080031,CSE_Secuestro
1996,1996,AMAGA,ANTIOQUIA,FARC,1.0,6.032921994,-75.7080031,CSE_Secuestro
1996,1996,QUIBDO,CHOCO,DISIDENCIA EPL,1.0,5.7543229,-76.65015147,CSE_Secuestro
1996,1996,SINCELEJO,SUCRE,FARC,1.0,9.316673928,-75.43174966,CSE_Secuestro
1996,1996,CURUMANI,CESAR,ELN,1.0,9.238771332,-73.48810861,CSE_Secuestro
1996,1996,HATONUEVO,LA GUAJIRA,ELN,1.0,11.09905582,-72.73842427,CSE_Secuestro
1996,1996,SAN CARLOS DE GUAROA,META,FARC,1.0,3.84761678,-73.27583401,CSE_Secuestro
1996,1996,PUERTO ASIS,PUTUMAYO,FARC,1.0,0.433884539,-76.52158203,CSE_Secuestro
1996,1996,URUMITA,LA GUAJIRA,ELN,1.0,10.4947021,-72.98623991,CSE_Secuestro
1996,1996,APARTADO,ANTIOQUIA,FARC,1.0,7.86047815,-76.58236264,CSE_Secuestro
1996,1996,YACOPI,CUNDINAMARCA,FARC,1.0,5.591910157,-74.36480865,CSE_Secuestro
1996,1996,LURUACO,ATLANTICO,DISIDENCIA EPL,1.0,10.63503116,-75.15402741,CSE_Secuestro
1996,1996,SAN JOSE DEL GUAVIARE,GUAVIARE,FARC,1.0,2.484286091,-71.91916993,CSE_Secuestro
1996,1996,ISTMINA,CHOCO,FARC,1.0,4.586818665,-77.00090737,CSE_Secuestro
1996,1996,ISTMINA,CHOCO,FARC,1.0,4.586818665,-77.00090737,CSE_Secuestro
1996,1996,ISTMINA,CHOCO,FARC,1.0,4.586818665,-77.00090737,CSE_Secuestro
1996,1996,ISTMINA,CHOCO,FARC,1.0,4.586818665,-77.00090737,CSE_Secuestro
1996,1996,FUNDACION,MAGDALENA,FARC,1.0,10.45937818,-73.88406518,CSE_Secuestro
1996,1996,APARTADO,ANTIOQUIA,FARC,1.0,7.86047815,-76.58236264,CSE_Secuestro
1996,1996,APARTADO,ANTIOQUIA,FARC,1.0,7.86047815,-76.58236264,CSE_Secuestro
1996,1996,MEDELLIN,ANTIOQUIA,ELN,1.0,6.257590259,-75.61103107,CSE_Secuestro
1996,1996,RIO VIEJO,BOLIVAR,FARC,1.0,8.559982465,-73.90298668,CSE_Secuestro
1996,1996,ARACATACA,MAGDALENA,FARC,1.0,10.64490877,-73.87972257,CSE_Secuestro
1996,1996,LIBORINA,ANTIOQUIA,FARC,1.0,6.723990935,-75.78300046,CSE_Secuestro
1996,1996,LIBORINA,ANTIOQUIA,FARC,1.0,6.723990935,-75.78300046,CSE_Secuestro
1996,1996,SINCELEJO,SUCRE,FARC,1.0,9.316673928,-75.43174966,CSE_Secuestro
1996,1996,FUNDACION,MAGDALENA,ELN,1.0,10.45937818,-73.88406518,CSE_Secuestro
1996,1996,FUNDACION,MAGDALENA,ELN,1.0,10.45937818,-73.88406518,CSE_Secuestro
1996,1996,FUNDACION,MAGDALENA,ELN,1.0,10.45937818,-73.88406518,CSE_Secuestro
1996,1996,MAICAO,LA GUAJIRA,FARC,1.0,11.38157764,-72.29500818,CSE_Secuestro
1996,1996,ABREGO,NORTE DE SANTANDER,DISIDENCIA EPL,1.0,8.019834481,-73.15850485,CSE_Secuestro
1996,1996,ISTMINA,CHOCO,DISIDENCIA EPL,1.0,4.586818665,-77.00090737,CSE_Secuestro
1996,1996,PUERTO WILCHES,SANTANDER,ELN,1.0,7.398198257,-73.8354696,CSE_Secuestro
1996,1996,SAN PABLO,BOLIVAR,ELN,1.0,7.507922612,-74.10356977,CSE_Secuestro
1996,1996,SABANALARGA,ANTIOQUIA,FARC,1.0,6.901000506,-75.79222753,CSE_Secuestro
1996,1996,OCAÑA,NORTE DE SANTANDER,ELN,1.0,8.206637527,-73.33765033,CSE_Secuestro
1996,1996,PEREIRA,RISARALDA,FARC,1.0,4.803662773,-75.79579093,CSE_Secuestro
1996,1996,MEDELLIN,ANTIOQUIA,ELN,1.0,6.257590259,-75.61103107,CSE_Secuestro
1996,1996,RIO DE ORO,CESAR,ELN,1.0,8.201070245,-73.48750127,CSE_Secuestro
1996,1996,RIO DE ORO,CESAR,ELN,1.0,8.201070245,-73.48750127,CSE_Secuestro
1996,1996,CIENAGA,MAGDALENA,ELN,1.0,10.85754552,-74.02500493,CSE_Secuestro
1996,1996,AGUSTIN CODAZZI,CESAR,FARC,1.0,9.949215908,-73.22358244,CSE_Secuestro
1996,1996,ARAUCA,ARAUCA,ELN,1.0,6.796280825,-70.50921153,CSE_Secuestro
1996,1996,SANTIAGO DE CALI,VALLE DEL CAUCA,ELN,1.0,3.399043723,-76.57649259,CSE_Secuestro
1996,1996,GUARNE,ANTIOQUIA,ELN,1.0,6.266625703,-75.43730801,CSE_Secuestro
1996,1996,FORTUL,ARAUCA,FARC,1.0,6.750907234,-71.79124241,CSE_Secuestro
1996,1996,CARTAGENA DE INDIAS,BOLIVAR,FARC,1.0,10.46343362,-75.45889915,CSE_Secuestro
1996,1996,BARRANQUILLA,ATLANTICO,FARC,1.0,10.98152051,-74.82771544,CSE_Secuestro
1996,1996,IBAGUE,TOLIMA,FARC,1.0,4.451921427,-75.252591,CSE_Secuestro
1996,1996,RIOSUCIO,CALDAS,FARC,1.0,5.442275418,-75.75220499,CSE_Secuestro
1996,1996,LA PAZ,CESAR,ELN,1.0,10.24440562,-73.07824569,CSE_Secuestro
1996,1996,BARBACOAS,NARIÑO,ELN,1.0,1.44563774,-78.15621072,CSE_Secuestro
1996,1996,URUMITA,LA GUAJIRA,ELN,1.0,10.4947021,-72.98623991,CSE_Secuestro
1996,1996,LA PAZ,CESAR,ELN,1.0,10.24440562,-73.07824569,CSE_Secuestro
1996,1996,LA PAZ,CESAR,ELN,1.0,10.24440562,-73.07824569,CSE_Secuestro
1996,1996,LA PAZ,CESAR,ELN,1.0,10.24440562,-73.07824569,CSE_Secuestro
1996,1996,CIENAGA,MAGDALENA,ELN,1.0,10.85754552,-74.02500493,CSE_Secuestro
1996,1996,RIONEGRO,SANTANDER,ELN,1.0,7.474226085,-73.37246417,CSE_Secuestro
1996,1996,SAN CALIXTO,NORTE DE SANTANDER,DISIDENCIA EPL,1.0,8.414441404,-73.2176038,CSE_Secuestro
1996,1996,GIRARDOTA,ANTIOQUIA,ELN,1.0,6.379745895,-75.44795744,CSE_Secuestro
1996,1996,ABREGO,NORTE DE SANTANDER,ELN,1.0,8.019834481,-73.15850485,CSE_Secuestro
1996,1996,TIBU,NORTE DE SANTANDER,ELN,1.0,8.713507237,-72.79925855,CSE_Secuestro
1996,1996,VEGACHI,ANTIOQUIA,FARC,1.0,6.836535122,-74.7540302,CSE_Secuestro
1996,1996,VEGACHI,ANTIOQUIA,FARC,1.0,6.836535122,-74.7540302,CSE_Secuestro
1996,1996,LA UNION,ANTIOQUIA,DISIDENCIA EPL,1.0,5.940434685,-75.35429023,CSE_Secuestro
1996,1996,CUCUTA,NORTE DE SANTANDER,DISIDENCIA EPL,1.0,8.112041811,-72.48862641,CSE_Secuestro
1996,1996,SAN BENITO ABAD,SUCRE,FARC,1.0,8.835634919,-74.96469398,CSE_Secuestro
1996,1996,RIONEGRO,ANTIOQUIA,ELN,1.0,6.150785807,-75.41076052,CSE_Secuestro
1996,1996,URUMITA,LA GUAJIRA,ELN,1.0,10.4947021,-72.98623991,CSE_Secuestro
1996,1996,CUCUTA,NORTE DE SANTANDER,DISIDENCIA EPL,1.0,8.112041811,-72.48862641,CSE_Secuestro
1996,1996,TIBU,NORTE DE SANTANDER,ELN,1.0,8.713507237,-72.79925855,CSE_Secuestro
1996,1996,MANIZALES,CALDAS,FARC,1.0,5.08343301,-75.50727881,CSE_Secuestro
1996,1996,EL TARRA,NORTE DE SANTANDER,ELN,1.0,8.678263671,-73.0317597,CSE_Secuestro
1996,1996,ZIPAQUIRA,CUNDINAMARCA,FARC,1.0,5.06631685,-74.04960323,CSE_Secuestro
1996,1996,INZA,CAUCA,FARC,1.0,2.499058783,-76.13762531,CSE_Secuestro
1996,1996,"BOGOTA, D.C.","BOGOTA, D. C.",ELN,1.0,4.316107698,-74.1810727,CSE_Secuestro
1996,1996,LA JAGUA DE IBIRICO,CESAR,ELN,1.0,9.52099808,-73.32249338,CSE_Secuestro
1996,1996,NOVITA,CHOCO,ELN,1.0,4.853386627,-76.61823668,CSE_Secuestro
1996,1996,CUBARRAL,META,FARC,1.0,3.834631516,-74.06232494,CSE_Secuestro
1996,1996,CONVENCION,NORTE DE SANTANDER,ELN,1.0,8.873159895,-73.20007769,CSE_Secuestro
1996,1996,BECERRIL,CESAR,FARC,1.0,9.727732939,-73.25250522,CSE_Secuestro
1996,1996,MEDELLIN,ANTIOQUIA,ELN,1.0,6.257590259,-75.61103107,CSE_Secuestro
1996,1996,AGUSTIN CODAZZI,CESAR,ELN,1.0,9.949215908,-73.22358244,CSE_Secuestro
1996,1996,AGUSTIN CODAZZI,CESAR,ELN,1.0,9.949215908,-73.22358244,CSE_Secuestro
1996,1996,PIEDECUESTA,SANTANDER,ELN,1.0,6.97082104,-73.01481196,CSE_Secuestro
1996,1996,URRAO,ANTIOQUIA,FARC,1.0,6.33534134,-76.25906482,CSE_Secuestro
1996,1996,VILLAVICENCIO,META,FARC,1.0,4.09166877,-73.49291594,CSE_Secuestro
1996,1996,TIBU,NORTE DE SANTANDER,ELN,1.0,8.713507237,-72.79925855,CSE_Secuestro
1996,1996,MUTATA,ANTIOQUIA,DISIDENCIA EPL,1.0,7.329557848,-76.46306569,CSE_Secuestro
1996,1996,BARRANCABERMEJA,SANTANDER,ELN,1.0,7.054074558,-73.78211646,CSE_Secuestro
1996,1996,BUCARAMANGA,SANTANDER,ELN,1.0,7.155833544,-73.11156997,CSE_Secuestro
1996,1996,CALAMAR,BOLIVAR,ELN,1.0,10.15517098,-74.99995949,CSE_Secuestro
1996,1996,VALDIVIA,ANTIOQUIA,FARC,1.0,7.265404213,-75.40094502,CSE_Secuestro
1996,1996,VALDIVIA,ANTIOQUIA,FARC,1.0,7.265404213,-75.40094502,CSE_Secuestro
1996,1996,VALDIVIA,ANTIOQUIA,FARC,1.0,7.265404213,-75.40094502,CSE_Secuestro
1996,1996,MONTERIA,CORDOBA,FARC,1.0,8.584698016,-75.95055079,CSE_Secuestro
1996,1996,PITALITO,HUILA,FARC,1.0,1.848217185,-76.05217643,CSE_Secuestro
1996,1996,TADO,CHOCO,ELN,1.0,5.26610158,-76.33109547,CSE_Secuestro
1996,1996,ISTMINA,CHOCO,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.586818665,-77.00090737,CSE_Secuestro
1996,1996,AMALFI,ANTIOQUIA,ELN,1.0,6.977788843,-74.9812393,CSE_Secuestro
1996,1996,CAUCASIA,ANTIOQUIA,ELN,1.0,7.867941792,-75.03501824,CSE_Secuestro
1996,1996,LA UNION,ANTIOQUIA,FARC,1.0,5.940434685,-75.35429023,CSE_Secuestro
1996,1996,SONSON,ANTIOQUIA,FARC,1.0,5.826388779,-74.83637622,CSE_Secuestro
1996,1996,PITALITO,HUILA,FARC,1.0,1.848217185,-76.05217643,CSE_Secuestro
1996,1996,PUERTO SANTANDER,NORTE DE SANTANDER,ELN,1.0,8.329138642,-72.41119065,CSE_Secuestro
1996,1996,LIBORINA,ANTIOQUIA,FARC,1.0,6.723990935,-75.78300046,CSE_Secuestro
1996,1996,GUADUAS,CUNDINAMARCA,ELN,1.0,5.173554764,-74.64014651,CSE_Secuestro
1996,1996,COCORNA,ANTIOQUIA,FARC,1.0,6.005593074,-75.16015403,CSE_Secuestro
1996,1996,COCORNA,ANTIOQUIA,FARC,1.0,6.005593074,-75.16015403,CSE_Secuestro
1996,1996,SINCELEJO,SUCRE,FARC,1.0,9.316673928,-75.43174966,CSE_Secuestro
1996,1996,BARRANQUILLA,ATLANTICO,ELN,1.0,10.98152051,-74.82771544,CSE_Secuestro
1996,1996,ANDES,ANTIOQUIA,ELN,1.0,5.604993248,-75.94128391,CSE_Secuestro
1996,1996,ARGELIA,CAUCA,FARC,1.0,2.329337283,-77.26314906,CSE_Secuestro
1996,1996,LA CUMBRE,VALLE DEL CAUCA,ELN,1.0,3.694303106,-76.58989905,CSE_Secuestro
1996,1996,SANTIAGO DE CALI,VALLE DEL CAUCA,FARC,1.0,3.399043723,-76.57649259,CSE_Secuestro
1996,1996,ITAGÜI,ANTIOQUIA,ELN,1.0,6.179279438,-75.6142037,CSE_Secuestro
1996,1996,ARAUCA,ARAUCA,FARC,1.0,6.796280825,-70.50921153,CSE_Secuestro
1996,1996,ARAUCA,ARAUCA,FARC,1.0,6.796280825,-70.50921153,CSE_Secuestro
1996,1996,GRANADA,META,FARC,1.0,3.441051399,-73.7611547,CSE_Secuestro
1996,1996,FRONTINO,ANTIOQUIA,FARC,1.0,6.691364773,-76.33199656,CSE_Secuestro
1996,1996,CRAVO NORTE,ARAUCA,ELN,1.0,6.39654349,-70.07381197,CSE_Secuestro
1996,1996,MAGANGUE,BOLIVAR,ELN,1.0,9.053135895,-74.70539318,CSE_Secuestro
1996,1996,CRAVO NORTE,ARAUCA,ELN,1.0,6.39654349,-70.07381197,CSE_Secuestro
