departamento,municipio,municipio_id,year,loss_ha,key
Cundinamarca,San Francisco,SAN FRANCISCO,2023,8,SAN FRANCISCO_2023
Cundinamarca,San Juan de Río Seco,SAN JUAN DE RIO SECO,2023,8,SAN JUAN DE RIO SECO_2023
Cundinamarca,Sasaima,SASAIMA,2023,7,SASAIMA_2023
Cundinamarca,Sesquilé,SESQUILE,2023,3,SESQUILE_2023
Cundinamarca,Sibaté,SIBATE,2023,3,SIBATE_2023
Cundinamarca,Silvania,SILVANIA,2023,1,SILVANIA_2023
Cundinamarca,Simijaca,SIMIJACA,2023,0,SIMIJACA_2023
Cundinamarca,Soacha,SOACHA,2023,2,SOACHA_2023
Cundinamarca,Sopó,SOPO,2023,2,SOPO_2023
Cundinamarca,Subachoque,SUBACHOQUE,2023,5,SUBACHOQUE_2023
Cundinamarca,Suesca,SUESCA,2023,4,SUESCA_2023
Cundinamarca,Supatá,SUPATA,2023,1,SUPATA_2023
Cundinamarca,Susa,SUSA,2023,1,SUSA_2023
Cundinamarca,Sutatausa,SUTATAUSA,2023,3,SUTATAUSA_2023
Cundinamarca,Tabio,TABIO,2023,0,TABIO_2023
Cundinamarca,Tausa,TAUSA,2023,3,TAUSA_2023
Cundinamarca,Tena,TENA,2023,0,TENA_2023
Cundinamarca,Tenjo,TENJO,2023,1,TENJO_2023
Cundinamarca,Tibacuy,TIBACUY,2023,6,TIBACUY_2023
Cundinamarca,Tibirita,TIBIRITA,2023,0,TIBIRITA_2023
Cundinamarca,Tocancipá,TOCANCIPA,2023,0,TOCANCIPA_2023
Cundinamarca,Tocaíma,TOCAIMA,2023,2,TOCAIMA_2023
Cundinamarca,Topaipí,TOPAIPI,2023,4,TOPAIPI_2023
Cundinamarca,Ubalá,UBALA,2023,4,UBALA_2023
Cundinamarca,Ubaqué,UBAQUE,2023,0,UBAQUE_2023
Cundinamarca,Une,UNE,2023,1,UNE_2023
Cundinamarca,Venecia,VENECIA,2023,3,VENECIA_2023
Cundinamarca,Vergara,VERGARA,2023,14,VERGARA_2023
Cundinamarca,Vianí,VIANI,2023,2,VIANI_2023
Cundinamarca,Villa de San Diego de Ubaté,VILLA DE SAN DIEGO DE UBATE,2023,2,VILLA DE SAN DIEGO DE UBATE_2023
Cundinamarca,Villagómez,VILLAGOMEZ,2023,2,VILLAGOMEZ_2023
Cundinamarca,Villapinzón,VILLAPINZON,2023,0,VILLAPINZON_2023
Cundinamarca,Villeta,VILLETA,2023,4,VILLETA_2023
Cundinamarca,Viotá,VIOTA,2023,33,VIOTA_2023
Cundinamarca,Yacopí,YACOPI,2023,219,YACOPI_2023
Cundinamarca,Zipacón,ZIPACON,2023,0,ZIPACON_2023
Cundinamarca,Zipaquirá,ZIPAQUIRA,2023,3,ZIPAQUIRA_2023
Cundinamarca,Útica,UTICA,2023,8,UTICA_2023
Córdoba,Ayapel,AYAPEL,2023,366,AYAPEL_2023
Córdoba,Buenavista,BUENAVISTA,2023,74,BUENAVISTA_2023
Córdoba,Canalete,CANALETE,2023,36,CANALETE_2023
Córdoba,Cereté,CERETE,2023,0,CERETE_2023
Córdoba,Chimá,CHIMA,2023,1,CHIMA_2023
Córdoba,Chinú,CHINU,2023,41,CHINU_2023
Córdoba,Ciénaga de Oro,CIENAGA DE ORO,2023,71,CIENAGA DE ORO_2023
Córdoba,Cotorra,COTORRA,2023,0,COTORRA_2023
Córdoba,La Apartada,LA APARTADA,2023,16,LA APARTADA_2023
Córdoba,Los Córdobas,LOS CORDOBAS,2023,21,LOS CORDOBAS_2023
Córdoba,Momil,MOMIL,2023,0,MOMIL_2023
Córdoba,Montelíbano,MONTELIBANO,2023,1239,MONTELIBANO_2023
Córdoba,Montería,MONTERIA,2023,111,MONTERIA_2023
Córdoba,Moñitos,MONITOS,2023,2,MONITOS_2023
Córdoba,Planeta Rica,PLANETA RICA,2023,56,PLANETA RICA_2023
Córdoba,Pueblo Nuevo,PUEBLO NUEVO,2023,41,PUEBLO NUEVO_2023
Córdoba,Puerto Escondido,PUERTO ESCONDIDO,2023,3,PUERTO ESCONDIDO_2023
Córdoba,Puerto Libertador,PUERTO LIBERTADOR,2023,846,PUERTO LIBERTADOR_2023
Córdoba,Purísima,PURISIMA,2023,2,PURISIMA_2023
Córdoba,San Andrés de Sotavento,SAN ANDRES DE SOTAVENTO,2023,3,SAN ANDRES DE SOTAVENTO_2023
Córdoba,San Antero,SAN ANTERO,2023,13,SAN ANTERO_2023
Córdoba,San Bernardino de Sahagún,SAN BERNARDINO DE SAHAGUN,2023,44,SAN BERNARDINO DE SAHAGUN_2023
Córdoba,San Bernardo del Viento,SAN BERNARDO DEL VIENTO,2023,9,SAN BERNARDO DEL VIENTO_2023
Córdoba,San Carlos,SAN CARLOS,2023,20,SAN CARLOS_2023
Córdoba,San Pelayo,SAN PELAYO,2023,10,SAN PELAYO_2023
Córdoba,Santa Cruz de Lorica,SANTA CRUZ DE LORICA,2023,6,SANTA CRUZ DE LORICA_2023
Córdoba,Tierralta,TIERRALTA,2023,2199,TIERRALTA_2023
Córdoba,Valencia,VALENCIA,2023,417,VALENCIA_2023
Guainía,Barranco Minas,BARRANCO MINAS,2023,358,BARRANCO MINAS_2023
Guainía,Cacahual,CACAHUAL,2023,78,CACAHUAL_2023
Guainía,La Guadalupe,LA GUADALUPE,2023,41,LA GUADALUPE_2023
Guainía,Mapiripana,MAPIRIPANA,2023,211,MAPIRIPANA_2023
Guainía,Morichal Nuevo,MORICHAL NUEVO,2023,277,MORICHAL NUEVO_2023
Guainía,Pana Pana,PANA PANA,2023,204,PANA PANA_2023
Guainía,Puerto Colombia,PUERTO COLOMBIA,2023,618,PUERTO COLOMBIA_2023
Guainía,Puerto Inírida,PUERTO INIRIDA,2023,728,PUERTO INIRIDA_2023
Guainía,San Felipe,SAN FELIPE,2023,91,SAN FELIPE_2023
Guaviare,Calamar,CALAMAR,2023,5746,CALAMAR_2023
Guaviare,El Retorno,EL RETORNO,2023,3654,EL RETORNO_2023
Guaviare,Miraflores,MIRAFLORES,2023,2537,MIRAFLORES_2023
Guaviare,San José del Guaviare,SAN JOSE DEL GUAVIARE,2023,3958,SAN JOSE DEL GUAVIARE_2023
Huila,Acevedo,ACEVEDO,2023,427,ACEVEDO_2023
Huila,Agrado,AGRADO,2023,30,AGRADO_2023
Huila,Aipe,AIPE,2023,24,AIPE_2023
Huila,Algeciras,ALGECIRAS,2023,54,ALGECIRAS_2023
Huila,Altamira,ALTAMIRA,2023,73,ALTAMIRA_2023
Huila,Baraya,BARAYA,2023,48,BARAYA_2023
Huila,Campoalegre,CAMPOALEGRE,2023,41,CAMPOALEGRE_2023
Huila,Colombia,COLOMBIA,2023,161,COLOMBIA_2023
Huila,Elías,ELIAS,2023,17,ELIAS_2023
Huila,Garzón,GARZON,2023,134,GARZON_2023
Huila,Gigante,GIGANTE,2023,54,GIGANTE_2023
Huila,Guadalupe,GUADALUPE,2023,100,GUADALUPE_2023
Huila,Hobo,HOBO,2023,1,HOBO_2023
Huila,Iquira,IQUIRA,2023,24,IQUIRA_2023
Huila,Isnos,ISNOS,2023,156,ISNOS_2023
Huila,La Argentina,LA ARGENTINA,2023,11,LA ARGENTINA_2023
Huila,La Plata,LA PLATA,2023,126,LA PLATA_2023
Huila,Neiva,NEIVA,2023,92,NEIVA_2023
Huila,Nátaga,NATAGA,2023,20,NATAGA_2023
Huila,Oporapa,OPORAPA,2023,43,OPORAPA_2023
Huila,Paicol,PAICOL,2023,21,PAICOL_2023
Huila,Palermo,PALERMO,2023,7,PALERMO_2023
Huila,Palestina,PALESTINA,2023,72,PALESTINA_2023
Huila,Pital,PITAL,2023,108,PITAL_2023
Huila,Pitalito,PITALITO,2023,278,PITALITO_2023
Huila,Rivera,RIVERA,2023,13,RIVERA_2023
Huila,Saladoblanco,SALADOBLANCO,2023,39,SALADOBLANCO_2023
Huila,San Agustín,SAN AGUSTIN,2023,136,SAN AGUSTIN_2023
Huila,Santa María,SANTA MARIA,2023,17,SANTA MARIA_2023
Huila,Suazá,SUAZA,2023,247,SUAZA_2023
Huila,Tarquí,TARQUI,2023,72,TARQUI_2023
Huila,Tello,TELLO,2023,28,TELLO_2023
Huila,Teruel,TERUEL,2023,33,TERUEL_2023
Huila,Tesalia,TESALIA,2023,5,TESALIA_2023
Huila,Timaná,TIMANA,2023,127,TIMANA_2023
Huila,Villavieja,VILLAVIEJA,2023,2,VILLAVIEJA_2023
Huila,Yaguará,YAGUARA,2023,0,YAGUARA_2023
La Guajira,Barrancas,BARRANCAS,2023,308,BARRANCAS_2023
La Guajira,Dibulla,DIBULLA,2023,365,DIBULLA_2023
La Guajira,Distracción,DISTRACCION,2023,50,DISTRACCION_2023
La Guajira,El Molino,EL MOLINO,2023,53,EL MOLINO_2023
La Guajira,Fonseca,FONSECA,2023,243,FONSECA_2023
La Guajira,Hatonuevo,HATONUEVO,2023,21,HATONUEVO_2023
La Guajira,La Jagua del Pilar,LA JAGUA DEL PILAR,2023,119,LA JAGUA DEL PILAR_2023
La Guajira,Maicao,MAICAO,2023,482,MAICAO_2023
La Guajira,Manaure,MANAURE,2023,5,MANAURE_2023
La Guajira,Riohacha,RIOHACHA,2023,1613,RIOHACHA_2023
La Guajira,San Juan del Cesar,SAN JUAN DEL CESAR,2023,351,SAN JUAN DEL CESAR_2023
La Guajira,Uribía,URIBIA,2023,0,URIBIA_2023
La Guajira,Urumita,URUMITA,2023,37,URUMITA_2023
La Guajira,Villanueva,VILLANUEVA,2023,38,VILLANUEVA_2023
Magdalena,Algarrobo,ALGARROBO,2023,417,ALGARROBO_2023
Magdalena,Aracataca,ARACATACA,2023,946,ARACATACA_2023
Magdalena,Ariguaní,ARIGUANI,2023,187,ARIGUANI_2023
Magdalena,Cerro de San Antonio,CERRO DE SAN ANTONIO,2023,23,CERRO DE SAN ANTONIO_2023
Magdalena,Chivolo,CHIVOLO,2023,44,CHIVOLO_2023
Magdalena,Ciénaga,CIENAGA,2023,426,CIENAGA_2023
Magdalena,Concordia,CONCORDIA,2023,3,CONCORDIA_2023
Magdalena,El Banco,EL BANCO,2023,198,EL BANCO_2023
Magdalena,El Piñón,EL PINON,2023,90,EL PINON_2023
Magdalena,El Retén,EL RETEN,2023,901,EL RETEN_2023
Magdalena,Fundación,FUNDACION,2023,376,FUNDACION_2023
Magdalena,Guamal,GUAMAL,2023,142,GUAMAL_2023
Magdalena,Nueva Granada,NUEVA GRANADA,2023,67,NUEVA GRANADA_2023
Magdalena,Pedraza,PEDRAZA,2023,18,PEDRAZA_2023
Magdalena,Pijiño del Carmen,PIJINO DEL CARMEN,2023,81,PIJINO DEL CARMEN_2023
Magdalena,Pivijay,PIVIJAY,2023,1233,PIVIJAY_2023
Magdalena,Plato,PLATO,2023,225,PLATO_2023
Magdalena,Pueblo Viejo,PUEBLO VIEJO,2023,778,PUEBLO VIEJO_2023
Magdalena,Remolino,REMOLINO,2023,5,REMOLINO_2023
Magdalena,Sabanas de San Angel,SABANAS DE SAN ANGEL,2023,164,SABANAS DE SAN ANGEL_2023
Magdalena,Salamina,SALAMINA,2023,11,SALAMINA_2023
Magdalena,San Sebastián de Buenavista,SAN SEBASTIAN DE BUENAVISTA,2023,171,SAN SEBASTIAN DE BUENAVISTA_2023
Magdalena,San Zenón,SAN ZENON,2023,52,SAN ZENON_2023
Magdalena,Santa Ana,SANTA ANA,2023,159,SANTA ANA_2023
Magdalena,Santa Bárbara de Pinto,SANTA BARBARA DE PINTO,2023,12,SANTA BARBARA DE PINTO_2023
Magdalena,Santa Marta,SANTA MARTA,2023,457,SANTA MARTA_2023
Magdalena,Sitionuevo,SITIONUEVO,2023,6,SITIONUEVO_2023
Magdalena,Tenerife,TENERIFE,2023,254,TENERIFE_2023
Magdalena,Zapayán,ZAPAYAN,2023,32,ZAPAYAN_2023
Magdalena,Zona Bananera,ZONA BANANERA,2023,1157,ZONA BANANERA_2023
Meta,Acacías,ACACIAS,2023,137,ACACIAS_2023
Meta,Barranca de Upía,BARRANCA DE UPIA,2023,122,BARRANCA DE UPIA_2023
Meta,Cabuyaro,CABUYARO,2023,266,CABUYARO_2023
Meta,Castilla la Nueva,CASTILLA LA NUEVA,2023,31,CASTILLA LA NUEVA_2023
Meta,Cumaral,CUMARAL,2023,101,CUMARAL_2023
Meta,El Calvario,EL CALVARIO,2023,4,EL CALVARIO_2023
Meta,El Castillo,EL CASTILLO,2023,88,EL CASTILLO_2023
Meta,El Dorado,EL DORADO,2023,10,EL DORADO_2023
Meta,Fuente de Oro,FUENTE DE ORO,2023,72,FUENTE DE ORO_2023
Meta,Granada,GRANADA,2023,17,GRANADA_2023
Meta,Guamal,GUAMAL,2023,5,GUAMAL_2023
Meta,La Macarena,LA MACARENA,2023,2126,LA MACARENA_2023
Meta,La Uribe,LA URIBE,2023,1328,LA URIBE_2023
Meta,Lejanías,LEJANIAS,2023,24,LEJANIAS_2023
Meta,Mapiripán,MAPIRIPAN,2023,7005,MAPIRIPAN_2023
Meta,Mesetas,MESETAS,2023,642,MESETAS_2023
Meta,Puerto Concordia,PUERTO CONCORDIA,2023,407,PUERTO CONCORDIA_2023
Meta,Puerto Gaitán,PUERTO GAITAN,2023,989,PUERTO GAITAN_2023
Meta,Puerto Lleras,PUERTO LLERAS,2023,457,PUERTO LLERAS_2023
Meta,Puerto López,PUERTO LOPEZ,2023,92,PUERTO LOPEZ_2023
Meta,Puerto Rico,PUERTO RICO,2023,1062,PUERTO RICO_2023
Meta,Restrepo,RESTREPO,2023,7,RESTREPO_2023
Meta,San Carlos de Guaroa,SAN CARLOS DE GUAROA,2023,458,SAN CARLOS DE GUAROA_2023
Meta,San Juan de Arama,SAN JUAN DE ARAMA,2023,141,SAN JUAN DE ARAMA_2023
Meta,San Juanito,SAN JUANITO,2023,0,SAN JUANITO_2023
Meta,San Luis de Cubarral,SAN LUIS DE CUBARRAL,2023,39,SAN LUIS DE CUBARRAL_2023
Meta,San Martín,SAN MARTIN,2023,464,SAN MARTIN_2023
Meta,Villavicencio,VILLAVICENCIO,2023,15,VILLAVICENCIO_2023
Meta,Vista Hermosa,VISTA HERMOSA,2023,1336,VISTA HERMOSA_2023
Nariño,Albán,ALBAN,2023,12,ALBAN_2023
Nariño,Aldana,ALDANA,2023,1,ALDANA_2023
Nariño,Ancuyá,ANCUYA,2023,8,ANCUYA_2023
Nariño,Arboleda,ARBOLEDA,2023,6,ARBOLEDA_2023
Nariño,Barbacoas,BARBACOAS,2023,89,BARBACOAS_2023
Nariño,Belén,BELEN,2023,1,BELEN_2023
Nariño,Buesaco,BUESACO,2023,55,BUESACO_2023
Nariño,Chachagüí,CHACHAGUI,2023,1,CHACHAGUI_2023
Nariño,Colón,COLON,2023,10,COLON_2023
Nariño,Consacá,CONSACA,2023,47,CONSACA_2023
Nariño,Contadero,CONTADERO,2023,0,CONTADERO_2023
Nariño,Cuaspud,CUASPUD,2023,0,CUASPUD_2023
Nariño,Cumbal,CUMBAL,2023,69,CUMBAL_2023
Nariño,Cumbitara,CUMBITARA,2023,33,CUMBITARA_2023
Nariño,Córdoba,CORDOBA,2023,1,CORDOBA_2023
Nariño,El Charco,EL CHARCO,2023,225,EL CHARCO_2023
Nariño,El Peñol,EL PENOL,2023,1,EL PENOL_2023
Nariño,El Rosario,EL ROSARIO,2023,26,EL ROSARIO_2023
Nariño,El Tablón de Gomez,EL TABLON DE GOMEZ,2023,10,EL TABLON DE GOMEZ_2023
Nariño,El Tambo,EL TAMBO,2023,12,EL TAMBO_2023
Nariño,Francisco Pizarro,FRANCISCO PIZARRO,2023,38,FRANCISCO PIZARRO_2023
Nariño,Funes,FUNES,2023,20,FUNES_2023
Nariño,Guachucal,GUACHUCAL,2023,1,GUACHUCAL_2023
Nariño,Guaitarilla,GUAITARILLA,2023,2,GUAITARILLA_2023
Nariño,Gualmatán,GUALMATAN,2023,0,GUALMATAN_2023
Nariño,Iles,ILES,2023,1,ILES_2023
Nariño,Imués,IMUES,2023,1,IMUES_2023
Nariño,Ipiales,IPIALES,2023,120,IPIALES_2023
Nariño,La Cruz,LA CRUZ,2023,4,LA CRUZ_2023
Nariño,La Florida,LA FLORIDA,2023,15,LA FLORIDA_2023
Nariño,La Llanada,LA LLANADA,2023,12,LA LLANADA_2023
Nariño,La Tola,LA TOLA,2023,59,LA TOLA_2023
Nariño,La Unión,LA UNION,2023,26,LA UNION_2023
Nariño,Leiva,LEIVA,2023,31,LEIVA_2023
Nariño,Linares,LINARES,2023,47,LINARES_2023
Nariño,Los Andes,LOS ANDES,2023,11,LOS ANDES_2023
Nariño,Magüí,MAGUI,2023,374,MAGUI_2023
Nariño,Mallama,MALLAMA,2023,111,MALLAMA_2023
Nariño,Mosquera,MOSQUERA,2023,58,MOSQUERA_2023
Nariño,Nariño,NARINO,2023,3,NARINO_2023
Nariño,Olaya Herrera,OLAYA HERRERA,2023,97,OLAYA HERRERA_2023
Nariño,Ospina,OSPINA,2023,2,OSPINA_2023
Nariño,Policarpa,POLICARPA,2023,53,POLICARPA_2023
Nariño,Potosí,POTOSI,2023,1,POTOSI_2023
Nariño,Providencia,PROVIDENCIA,2023,6,PROVIDENCIA_2023
Nariño,Puerres,PUERRES,2023,0,PUERRES_2023
Nariño,Pupiales,PUPIALES,2023,1,PUPIALES_2023
Nariño,Ricaurte,RICAURTE,2023,63,RICAURTE_2023
Nariño,Roberto Payán,ROBERTO PAYAN,2023,433,ROBERTO PAYAN_2023
Nariño,Samaniego,SAMANIEGO,2023,87,SAMANIEGO_2023
Nariño,San Bernardo,SAN BERNARDO,2023,5,SAN BERNARDO_2023
Nariño,San Juan de Pasto,SAN JUAN DE PASTO,2023,4,SAN JUAN DE PASTO_2023
Nariño,San Lorenzo,SAN LORENZO,2023,21,SAN LORENZO_2023
Nariño,San Pablo,SAN PABLO,2023,4,SAN PABLO_2023
Nariño,San Pedro de Cartago,SAN PEDRO DE CARTAGO,2023,4,SAN PEDRO DE CARTAGO_2023
Nariño,Sandoná,SANDONA,2023,66,SANDONA_2023
Nariño,Santa Bárbara,SANTA BARBARA,2023,188,SANTA BARBARA_2023
Nariño,Santa Cruz,SANTA CRUZ,2023,79,SANTA CRUZ_2023
Nariño,Sapuyes,SAPUYES,2023,0,SAPUYES_2023
Nariño,Taminango,TAMINANGO,2023,26,TAMINANGO_2023
Nariño,Tangua,TANGUA,2023,1,TANGUA_2023
Nariño,Tumaco,TUMACO,2023,1298,TUMACO_2023
Nariño,Túquerres,TUQUERRES,2023,19,TUQUERRES_2023
Nariño,Yacuanquér,YACUANQUER,2023,17,YACUANQUER_2023
Norte de Santander,Abrego,ABREGO,2023,108,ABREGO_2023
Norte de Santander,Arboledas,ARBOLEDAS,2023,25,ARBOLEDAS_2023
Norte de Santander,Bochalema,BOCHALEMA,2023,27,BOCHALEMA_2023
Norte de Santander,Bucarasica,BUCARASICA,2023,41,BUCARASICA_2023
Norte de Santander,Chinácota,CHINACOTA,2023,11,CHINACOTA_2023
Norte de Santander,Chitagá,CHITAGA,2023,39,CHITAGA_2023
Norte de Santander,Convención,CONVENCION,2023,167,CONVENCION_2023
Norte de Santander,Cucutilla,CUCUTILLA,2023,6,CUCUTILLA_2023
Norte de Santander,Cáchira,CACHIRA,2023,93,CACHIRA_2023
Norte de Santander,Cácota,CACOTA,2023,1,CACOTA_2023
Norte de Santander,Durania,DURANIA,2023,60,DURANIA_2023
Norte de Santander,El Carmen,EL CARMEN,2023,672,EL CARMEN_2023
Norte de Santander,El Tarra,EL TARRA,2023,158,EL TARRA_2023
Norte de Santander,El Zulía,EL ZULIA,2023,255,EL ZULIA_2023
Norte de Santander,Gramalote,GRAMALOTE,2023,9,GRAMALOTE_2023
Norte de Santander,Hacarí,HACARI,2023,89,HACARI_2023
Norte de Santander,Herrán,HERRAN,2023,0,HERRAN_2023
Norte de Santander,La Esperanza,LA ESPERANZA,2023,154,LA ESPERANZA_2023
Norte de Santander,La Playa de Belén,LA PLAYA DE BELEN,2023,34,LA PLAYA DE BELEN_2023
Norte de Santander,Labateca,LABATECA,2023,6,LABATECA_2023
Norte de Santander,Los Patios,LOS PATIOS,2023,46,LOS PATIOS_2023
Norte de Santander,Lourdes,LOURDES,2023,10,LOURDES_2023
Norte de Santander,Mutiscua,MUTISCUA,2023,0,MUTISCUA_2023
Norte de Santander,Ocaña,OCANA,2023,84,OCANA_2023
Norte de Santander,Pamplona,PAMPLONA,2023,10,PAMPLONA_2023
Norte de Santander,Pamplonita,PAMPLONITA,2023,9,PAMPLONITA_2023
Norte de Santander,Puerto Santander,PUERTO SANTANDER,2023,6,PUERTO SANTANDER_2023
Norte de Santander,Ragonvalía,RAGONVALIA,2023,3,RAGONVALIA_2023
Norte de Santander,Salazar de las Palmas,SALAZAR DE LAS PALMAS,2023,48,SALAZAR DE LAS PALMAS_2023
Norte de Santander,San Calixto,SAN CALIXTO,2023,98,SAN CALIXTO_2023
Norte de Santander,San Cayetano,SAN CAYETANO,2023,28,SAN CAYETANO_2023
Norte de Santander,San José de Cúcuta,SAN JOSE DE CUCUTA,2023,344,SAN JOSE DE CUCUTA_2023
Norte de Santander,Santiago,SANTIAGO,2023,117,SANTIAGO_2023
Norte de Santander,Santo Domingo de Silos,SANTO DOMINGO DE SILOS,2023,0,SANTO DOMINGO DE SILOS_2023
Norte de Santander,Sardinata,SARDINATA,2023,1353,SARDINATA_2023
Norte de Santander,Teorama,TEORAMA,2023,194,TEORAMA_2023
Norte de Santander,Tibú,TIBU,2023,4025,TIBU_2023
Norte de Santander,Toledo,TOLEDO,2023,73,TOLEDO_2023
Norte de Santander,Villa Caro,VILLA CARO,2023,21,VILLA CARO_2023
Norte de Santander,Villa del Rosario,VILLA DEL ROSARIO,2023,7,VILLA DEL ROSARIO_2023
Putumayo,Colón,COLON,2023,2,COLON_2023
Putumayo,Orito,ORITO,2023,989,ORITO_2023
Putumayo,Puerto Asís,PUERTO ASIS,2023,1553,PUERTO ASIS_2023
Putumayo,Puerto Caicedo,PUERTO CAICEDO,2023,727,PUERTO CAICEDO_2023
Putumayo,Puerto Guzmán,PUERTO GUZMAN,2023,4726,PUERTO GUZMAN_2023
Putumayo,Puerto Leguízamo,PUERTO LEGUIZAMO,2023,2620,PUERTO LEGUIZAMO_2023
Putumayo,San Francisco,SAN FRANCISCO,2023,12,SAN FRANCISCO_2023
Putumayo,San Miguel,SAN MIGUEL,2023,209,SAN MIGUEL_2023
Putumayo,San Miguel de Mocoa,SAN MIGUEL DE MOCOA,2023,209,SAN MIGUEL DE MOCOA_2023
Putumayo,Santiago,SANTIAGO,2023,4,SANTIAGO_2023
Putumayo,Sibundoy,SIBUNDOY,2023,1,SIBUNDOY_2023
Putumayo,Valle del Guamuéz,VALLE DEL GUAMUEZ,2023,936,VALLE DEL GUAMUEZ_2023
Putumayo,Villagarzón,VILLAGARZON,2023,563,VILLAGARZON_2023
Quindío,Armenia,ARMENIA,2023,55,ARMENIA_2023
Quindío,Buenavista,BUENAVISTA,2023,9,BUENAVISTA_2023
Quindío,Calarcá,CALARCA,2023,71,CALARCA_2023
Quindío,Circasia,CIRCASIA,2023,6,CIRCASIA_2023
Quindío,Córdoba,CORDOBA,2023,10,CORDOBA_2023
Quindío,Filandia,FILANDIA,2023,10,FILANDIA_2023
Quindío,Génova,GENOVA,2023,65,GENOVA_2023
Quindío,La Tebaida,LA TEBAIDA,2023,27,LA TEBAIDA_2023
Quindío,Montenegro,MONTENEGRO,2023,39,MONTENEGRO_2023
Quindío,Pijao,PIJAO,2023,29,PIJAO_2023
Quindío,Quimbaya,QUIMBAYA,2023,41,QUIMBAYA_2023
Quindío,Salento,SALENTO,2023,14,SALENTO_2023
Risaralda,Apía,APIA,2023,37,APIA_2023
Risaralda,Balboa,BALBOA,2023,31,BALBOA_2023
Risaralda,Belén de Umbría,BELEN DE UMBRIA,2023,137,BELEN DE UMBRIA_2023
Risaralda,Dosquebradas,DOSQUEBRADAS,2023,1,DOSQUEBRADAS_2023
Risaralda,Guática,GUATICA,2023,89,GUATICA_2023
Risaralda,La Celia,LA CELIA,2023,43,LA CELIA_2023
Risaralda,La Virginia,LA VIRGINIA,2023,35,LA VIRGINIA_2023
Risaralda,Marsella,MARSELLA,2023,72,MARSELLA_2023
Risaralda,Mistrató,MISTRATO,2023,152,MISTRATO_2023
Risaralda,Pereira,PEREIRA,2023,80,PEREIRA_2023
Risaralda,Pueblo Rico,PUEBLO RICO,2023,45,PUEBLO RICO_2023
Risaralda,Quinchía,QUINCHIA,2023,56,QUINCHIA_2023
Risaralda,Santa Rosa de Cabal,SANTA ROSA DE CABAL,2023,91,SANTA ROSA DE CABAL_2023
Risaralda,Santuario,SANTUARIO,2023,66,SANTUARIO_2023
San Andrés y Providencia,Islas Serranilla,ISLAS SERRANILLA,2023,0,ISLAS SERRANILLA_2023
San Andrés y Providencia,Providencia,PROVIDENCIA,2023,3,PROVIDENCIA_2023
San Andrés y Providencia,San Andrés,SAN ANDRES,2023,4,SAN ANDRES_2023
Santander,Aguada,AGUADA,2023,3,AGUADA_2023
Santander,Albania,ALBANIA,2023,4,ALBANIA_2023
Santander,Aratoca,ARATOCA,2023,3,ARATOCA_2023
Santander,Barbosa,BARBOSA,2023,9,BARBOSA_2023
Santander,Barichara,BARICHARA,2023,0,BARICHARA_2023
Santander,Barrancabermeja,BARRANCABERMEJA,2023,405,BARRANCABERMEJA_2023
Santander,Betulia,BETULIA,2023,89,BETULIA_2023
Santander,Bolívar,BOLIVAR,2023,353,BOLIVAR_2023
Santander,Bucaramanga,BUCARAMANGA,2023,6,BUCARAMANGA_2023
Santander,Cabrera,CABRERA,2023,4,CABRERA_2023
Santander,California,CALIFORNIA,2023,0,CALIFORNIA_2023
Santander,Capitanejo,CAPITANEJO,2023,0,CAPITANEJO_2023
Santander,Carcasí,CARCASI,2023,1,CARCASI_2023
Santander,Cepitá,CEPITA,2023,2,CEPITA_2023
Santander,Cerrito,CERRITO,2023,1,CERRITO_2023
Santander,Charalá,CHARALA,2023,12,CHARALA_2023
Santander,Charta,CHARTA,2023,1,CHARTA_2023
Santander,Chimá,CHIMA,2023,4,CHIMA_2023
Santander,Chipatá,CHIPATA,2023,2,CHIPATA_2023
Santander,Cimitarra,CIMITARRA,2023,806,CIMITARRA_2023
Santander,Concepción,CONCEPCION,2023,1,CONCEPCION_2023
Santander,Confines,CONFINES,2023,15,CONFINES_2023
Santander,Contratación,CONTRATACION,2023,6,CONTRATACION_2023
Santander,Coromoro,COROMORO,2023,9,COROMORO_2023
Santander,Curití,CURITI,2023,18,CURITI_2023
Santander,El Carmen de Chucurí,EL CARMEN DE CHUCURI,2023,255,EL CARMEN DE CHUCURI_2023
Santander,El Guacamayo,EL GUACAMAYO,2023,12,EL GUACAMAYO_2023
Santander,El Peñon,EL PENON,2023,5,EL PENON_2023
Santander,El Playón,EL PLAYON,2023,115,EL PLAYON_2023
Santander,Encino,ENCINO,2023,3,ENCINO_2023
Santander,Enciso,ENCISO,2023,0,ENCISO_2023
Santander,Floridablanca,FLORIDABLANCA,2023,4,FLORIDABLANCA_2023
Santander,Florián,FLORIAN,2023,10,FLORIAN_2023
Santander,Galán,GALAN,2023,14,GALAN_2023
Santander,Girón,GIRON,2023,84,GIRON_2023
Santander,Guaca,GUACA,2023,1,GUACA_2023
Santander,Guadalupe,GUADALUPE,2023,7,GUADALUPE_2023
Santander,Guapotá,GUAPOTA,2023,2,GUAPOTA_2023
Santander,Guavatá,GUAVATA,2023,4,GUAVATA_2023
Santander,Gámbita,GAMBITA,2023,19,GAMBITA_2023
Santander,Güepsa,GUEPSA,2023,6,GUEPSA_2023
Santander,Hato,HATO,2023,9,HATO_2023
Santander,Jesús María,JESUS MARIA,2023,3,JESUS MARIA_2023
